form	lemma	POS	morph
garson	garçon	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quoy	quoi	PROint	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
messieurs	monsieur	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
vay	aller	NOMcom	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
dire	dire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n
jamais	jamais	ADVgen	MORPH=empty
fait	faire	VERppe	NOMB.=s|GENRE=n
?	?	PONfrt	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
croy	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=x
ne	ne	ADVneg	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
diray	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
hola	hola	INJ	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
deparoloriez	déparoler	VERcjg	MODE=con|PERS.=2|NOMB.=p
de	de	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
ceste	ce	ADJdem	NOMB.=s|GENRE=f
relevee	relevée	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Voulez	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
accorde	accorder	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
?	?	PONfrt	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
dites	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tous	tout	DETind	NOMB.=p|GENRE=m
deux	deux	PROcar	NOMB.=p|GENRE=m
vray	vrai	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avec	avec	PRE	MORPH=empty
distinction	distinction	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
naturels	naturel	NOMcom	NOMB.=p|GENRE=m
DU	de_le	PRE.DETdef	NOMB.=s|GENRE=m
MARIAGE	mariage	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
S'	si	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
vaut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mieux	mieux	ADVgen	MORPH=empty
n'	ne	ADVneg	MORPH=empty
estre	être	VERinf	MORPH=empty
marie	marier	VERppe	NOMB.=s|GENRE=n
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
estre	être	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
APRES	après	ADVgen	MORPH=empty
DISNEE	dînée	NOMcom	NOMB.=s|GENRE=f
II	2	ADJcar	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
champions	champion	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
premiere	premier	ADJord	NOMB.=s|GENRE=f
apres	après	ADVgen	MORPH=empty
disnee	dînée	NOMcom	NOMB.=s|GENRE=f
disputoient	disputer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
privileges	privilège	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
droits	droit	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
prerogatives	prérogative	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
venerables	vénérable	ADJqua	NOMB.=p|GENRE=m
dormans	dormir	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
seconde	second	ADJord	NOMB.=s|GENRE=f
apres	après	ADVgen	MORPH=empty
disnee	dînée	NOMcom	NOMB.=s|GENRE=f
resveilla	réveiller	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
toute	tout	DETind	NOMB.=s|GENRE=f
nostre	notre	ADJpos	PERS.=1|NOMB.=s|GENRE=f
compaignie	compagnie	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
bien	bien	ADVgen	MORPH=empty
autre	autre	ADJind	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sʳ	sʳ	NOMcom	NOMB.=s|GENRE=m
Rodolphe	Rodolphe	NOMpro	NOMB.=s|GENRE=m
commence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
ouvrir	ouvrir	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
jeu	jeu	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
penser	penser	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
y	y	PROadv	MORPH=empty
alloit	aller	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mieux	mieux	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
foy	foi	NOMcom	NOMB.=s|GENRE=f
qu’	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
coupeur	coupeur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bourse	bourse	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
accoste	accoster	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
sʳ	sʳ	NOMcom	NOMB.=s|GENRE=m
Panthaleon	Panthaléon	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
l’	le	DETdef	NOMB.=s|GENRE=m
un	un	PROind	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
fins	fin	NOMcom	NOMB.=p|GENRE=m
marchans	marchand	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bande	bande	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
avant	avant	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
quitter	quitter	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
en	en	PROadv	MORPH=empty
donna	donner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
bien	bien	ADVgen	MORPH=empty
vertes	vert	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Dès	dès	PRE	MORPH=empty
qu’	que	CONsub	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
esventé	éventer	VERppe	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pauvre	pauvre	ADJqua	NOMB.=s|GENRE=m
sʳ	sʳ	NOMcom	NOMB.=s|GENRE=m
Rodolphe	Rodolphe	NOMpro	NOMB.=s|GENRE=m
parloit	parler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
party	parti	NOMcom	NOMB.=s|GENRE=m
avec	avec	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
fille	fille	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Messieurs	monsieur	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
gaigne	gagner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=x
pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
voicy	voici	VERcjg	MODE=ind|TEMPS=pst|PERS.=x|NOMB.=x
ce	ce	DETdem	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
passer	passer	VERinf	MORPH=empty
maistre	maître	NOMcom	NOMB.=s|GENRE=m
potier	potier	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
emploite	emplette	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
bague	bague	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
donnera	donner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bientost	bientôt	ADVgen	MORPH=empty
langue	langue	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
credit	crédit	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
Cornoüailles	Cornouailles	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
afin	afin	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
cognoissiez	connaître	VERcjg	MODE=con|PERS.=2|NOMB.=p
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
chante	chanter	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
verité	vérité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
prie	prier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mesmes	même	ADJind	NOMB.=s|GENRE=m
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
discours	discours	NOMcom	NOMB.=s|GENRE=m
foüet	fouet	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
auth.	@latin	OUT	MORPH=empty
hodie	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
sous	sous	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mesme	même	ADJind	NOMB.=s|GENRE=m
titre	titre	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Adultères	adultère	NOMpro	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
N'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-ce	ce	PROdem	NOMB.=s|GENRE=n
pas	pas	ADVneg	MORPH=empty
à	à	PRE	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
fragilité	fragilité	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
naturelle	naturel	ADJqua	NOMB.=s|GENRE=f
inclination	inclination	NOMcom	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
La	la	DETdef	NOMB.=s|GENRE=f
propre	propre	ADJqua	NOMB.=s|GENRE=f
passion	passion	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
convoitise	convoitise	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=p|GENRE=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
brides	bride	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
veaux	veau	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
contez	conter	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
Panthaleon	Panthaléon	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
repliqua	répliquer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
messer	messer	NOMcom	NOMB.=s|GENRE=m
Alexandre	Alexandre	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
renvoie	renvoyer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pratique	pratique	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
voyons	voir	VERcjg	MODE=imp|PERS.=1|NOMB.=p
que	que	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
estes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
un	un	DETndf	NOMB.=s|GENRE=m
subtil	subtil	ADJqua	NOMB.=s|GENRE=m
ergoteur	ergoteur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
voulez	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
faire	faire	VERinf	MORPH=empty
accroire	accroire	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
femmes	femme	NOMcom	NOMB.=p|GENRE=f
prennent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
qu’	que	CONsub	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
bande	bander	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
les	le	PROper	NOMB.=p|GENRE=m
estœufs	éteuf	NOMcom	NOMB.=p|GENRE=m
dans	dans	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
trou	trou	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
parce	parce	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
loix	loi	NOMcom	NOMB.=p|GENRE=f
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
point	point	ADVneg	MORPH=empty
si	si	ADVgen	MORPH=empty
rigoureuses	rigoureux	ADJqua	NOMB.=p|GENRE=f
contre	contre	PRE	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
lors	lors	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
permettent	permettre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
que	que	CONsub	MORPH=empty
contre	contre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
maris	mari	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
respons	répondre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
tant	tant	ADVgen	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
jurisconsultes	jurisconsulte	NOMcom	NOMB.=p|GENRE=m
anciens	ancien	ADJqua	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
empereurs	empereur	NOMcom	NOMB.=p|GENRE=m
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fort	fort	ADVgen	MORPH=empty
rudement	rudement	ADVgen	MORPH=empty
ruez	ruer	VERppe	NOMB.=p|GENRE=m
sur	sur	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=f
pauvres	pauvre	ADJqua	NOMB.=p|GENRE=f
femmes	femme	NOMcom	NOMB.=p|GENRE=f
Que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
vray	vrai	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n’	ne	ADVneg	MORPH=empty
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
permis	permettre	VERppe	NOMB.=s|GENRE=n
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
encores	encore	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
surpris	surprendre	VERppe	NOMB.=s|GENRE=f
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
mary	mari	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
adultere	adultère	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
accuser	accuser	VERinf	MORPH=empty
ou	ou	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tuer	tuer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
voire	voire	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
le	il	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
toucher	toucher	VERinf	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
fin	fin	ADJqua	NOMB.=s|GENRE=m
bout	bout	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
doigt	doigt	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
Caton	Caton	NOMpro	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
remarqué	remarquer	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
harangue	harangue	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
douaire	douaire	NOMcom	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
Aulu	Aulu	NOMpro	NOMB.=s|GENRE=x
-	-	PONfbl	MORPH=empty
Gelle	Gelle	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
livre	livre	NOMcom	NOMB.=s|GENRE=m
10	10	ADJcar	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
chap.	chapitre	NOMcom	NOMB.=s|GENRE=m
23	23	ADJcar	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
dont	dont	PROrel	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
comique	comique	NOMcom	NOMB.=s|GENRE=m
Plaute	Plaute	NOMpro	NOMB.=s|GENRE=m
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plaindre	plaindre	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pauvre	pauvre	ADJqua	NOMB.=s|GENRE=f
Syra	Syra	NOMpro	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f
femmes	femme	NOMcom	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
vray	vrai	NOMcom	NOMB.=s|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
miserables	misérable	ADJqua	NOMB.=p|GENRE=f
Que	que	CONsub	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
maris	mari	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
lesquels	lequel	PROrel	NOMB.=s|GENRE=m
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mener	mener	VERinf	MORPH=empty
Leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
garses	garce	NOMcom	NOMB.=p|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
logis	logis	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
estre	être	VERinf	MORPH=empty
punis	punir	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f
femmes	femme	NOMcom	NOMB.=p|GENRE=f
n’	ne	ADVneg	MORPH=empty
oseroient	oser	VERcjg	MODE=con|PERS.=3|NOMB.=p
aller	aller	VERinf	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
pourmener	promener	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
D’	de	PRE	MORPH=empty
avec	avec	PRE	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=i
soudain	soudain	ADVgen	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seroient	être	VERcjg	MODE=con|PERS.=3|NOMB.=p
desunis	désunir	VERppe	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
He	hé	INJ	MORPH=empty
Dieux	dieu	NOMpro	NOMB.=p|GENRE=m
!	!	PONfrt	MORPH=empty
que	que	CONsub	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
-ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
reiglez	régler	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
loix	loi	NOMcom	NOMB.=p|GENRE=f
semblables	semblable	ADJqua	NOMB.=p|GENRE=f
?	?	PONfrt	MORPH=empty
